"humidity","cloudiness","wind_speed","weather_description","length_in_meters","current_luminosity","delay_in_seconds","description"
-0.13953488372093048,-1.0,-0.5384615384615384,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
-0.2093023255813955,-1.0,-0.6923076923076923,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.3720930232558137,-1.0,-0.5384615384615384,-0.5555555555555556,-0.43117593436645385,1.0,-0.5735422106179286,-1.0
0.3720930232558137,-1.0,-0.6923076923076923,-0.5555555555555556,-0.8801276207839561,0.0,-1.0,-0.7142857142857143
0.3720930232558137,-1.0,-0.5384615384615384,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.48837209302325557,-1.0,-0.8461538461538461,-0.5555555555555556,-0.8755697356426617,-1.0,-0.8111401218450827,-0.4285714285714286
0.6046511627906974,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.48837209302325557,-1.0,-0.8461538461538461,-0.5555555555555556,-0.8094804010938923,-1.0,-0.6562228024369017,-1.0
0.7209302325581395,-1.0,-0.8461538461538461,-0.5555555555555556,-0.9484958979033727,-1.0,-0.8877284595300261,-1.0
0.6046511627906974,-1.0,-0.8461538461538461,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.7209302325581395,-1.0,-1.0,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.6046511627906974,-1.0,-0.8461538461538461,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.48837209302325557,-1.0,-0.8461538461538461,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.7209302325581395,-1.0,-0.8461538461538461,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.2790697674418603,-1.0,-0.5384615384615384,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.7209302325581395,-1.0,-0.8461538461538461,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.2790697674418603,-1.0,-0.8461538461538461,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
-0.04651162790697683,-1.0,-0.8461538461538461,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
-0.11627906976744207,-1.0,-0.8461538461538461,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.046511627906976605,-1.0,-0.6923076923076923,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
-0.18604651162790709,-1.0,-0.6923076923076923,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
-0.04651162790697683,-1.0,-0.5384615384615384,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
-0.18604651162790709,-1.0,-0.5384615384615384,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
-0.2558139534883723,-1.0,-0.3846153846153846,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
-0.18604651162790709,-1.0,-0.5384615384615384,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
-0.11627906976744207,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
-0.11627906976744207,-1.0,-0.6923076923076923,-0.5555555555555556,-0.9621695533272561,1.0,-1.0,-0.7142857142857143
0.3720930232558137,-1.0,-0.8461538461538461,-0.5555555555555556,-0.9621695533272561,0.0,-1.0,-0.7142857142857143
0.6046511627906974,-1.0,-1.0,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.6046511627906974,-1.0,-0.8461538461538461,-0.5555555555555556,-0.9530537830446671,-1.0,-1.0,-0.7142857142857143
0.48837209302325557,-0.6,-1.0,-0.6666666666666667,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.6046511627906974,-0.6,-1.0,-0.6666666666666667,-0.9530537830446671,-1.0,-1.0,-0.7142857142857143
0.8604651162790695,-0.6,-1.0,-0.6666666666666667,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.7209302325581395,-1.0,-1.0,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8604651162790695,-1.0,-1.0,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.7209302325581395,-1.0,-1.0,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8604651162790695,-1.0,-1.0,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8604651162790695,-1.0,-1.0,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8604651162790695,-1.0,-1.0,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.7209302325581395,-1.0,-1.0,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.2790697674418603,-1.0,-0.8461538461538461,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
-0.04651162790697683,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.02325581395348819,-1.0,-0.6923076923076923,-0.5555555555555556,-0.9530537830446671,1.0,-1.0,-0.7142857142857143
0.02325581395348819,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
-0.11627906976744207,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.02325581395348819,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.18604651162790686,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.18604651162790686,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.11627906976744162,-1.0,-0.8461538461538461,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
-0.06976744186046524,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.2790697674418603,-1.0,-0.8461538461538461,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.39534883720930214,-1.0,-0.8461538461538461,-0.5555555555555556,-0.9530537830446671,0.0,-1.0,-0.7142857142857143
0.6046511627906974,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8604651162790695,-1.0,-1.0,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8604651162790695,-1.0,-0.8461538461538461,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
1.0,-0.19999999999999996,-1.0,0.0,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
1.0,0.8,-0.8461538461538461,-0.11111111111111116,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8604651162790695,0.8,-0.8461538461538461,-0.11111111111111116,-0.898359161349134,-1.0,-1.0,-0.7142857142857143
0.48837209302325557,-0.48,-0.5384615384615384,-0.4444444444444444,-0.9086144029170464,0.0,-0.9373368146214099,-0.7142857142857143
0.48837209302325557,-0.48,-0.5384615384615384,-0.4444444444444444,-0.9086144029170464,0.0,-0.9373368146214099,-0.7142857142857143
0.48837209302325557,-0.48,-0.5384615384615384,-0.4444444444444444,-0.9086144029170464,0.0,-0.9373368146214099,-0.7142857142857143
1.0,0.8,-0.8461538461538461,0.0,-0.898359161349134,-1.0,-1.0,-0.7142857142857143
1.0,0.8,-0.8461538461538461,0.0,-0.898359161349134,1.0,-1.0,-0.7142857142857143
1.0,0.8,-1.0,0.0,-0.898359161349134,1.0,-1.0,-0.7142857142857143
1.0,0.8,-0.8461538461538461,0.0,-0.8596171376481312,1.0,-0.9773716275021758,-0.1428571428571429
0.8372093023255811,0.8,-0.8461538461538461,0.33333333333333326,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.8,-0.6923076923076923,0.33333333333333326,-0.90975387420237,1.0,-0.877284595300261,-0.1428571428571429
0.7209302325581395,0.8,-0.6923076923076923,0.33333333333333326,-0.8026435733819507,1.0,-0.5587467362924282,-1.0
0.3720930232558137,0.8,-0.6923076923076923,-0.4444444444444444,-0.9644484958979033,1.0,-0.7545691906005222,-1.0
0.6046511627906974,0.5,-0.6923076923076923,-0.22222222222222232,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.4651162790697674,0.5,-0.6923076923076923,-0.22222222222222232,-0.9029170464904284,1.0,-0.608355091383812,-1.0
0.3720930232558137,0.5,-0.6923076923076923,-0.22222222222222232,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.6046511627906974,0.5,-0.5384615384615384,-0.22222222222222232,-0.9530537830446671,1.0,-1.0,-0.7142857142857143
0.3720930232558137,0.5,-0.5384615384615384,-0.22222222222222232,-0.9621695533272561,1.0,-1.0,-0.7142857142857143
0.4651162790697674,-0.6,-0.5384615384615384,-0.6666666666666667,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.5813953488372092,-0.6,-0.8461538461538461,-0.6666666666666667,-0.982680036463081,0.0,-1.0,-0.7142857142857143
0.7209302325581395,-0.6,-0.8461538461538461,-0.6666666666666667,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.7209302325581395,0.5,-0.8461538461538461,-0.22222222222222232,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.5813953488372092,0.5,-1.0,-0.22222222222222232,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.5813953488372092,0.8,-0.8461538461538461,-0.4444444444444444,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.8,-0.5384615384615384,-0.4444444444444444,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
1.0,0.8,-0.3846153846153846,-0.4444444444444444,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.8,-0.3846153846153846,-0.4444444444444444,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.8,-0.23076923076923073,-0.4444444444444444,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.8,-0.3846153846153846,-0.4444444444444444,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.8,-0.3846153846153846,-0.4444444444444444,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.8,-0.23076923076923073,-0.4444444444444444,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.7209302325581395,0.5,-0.3846153846153846,-0.22222222222222232,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.7209302325581395,-0.19999999999999996,-0.6923076923076923,-0.8888888888888888,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.5813953488372092,0.5,-0.5384615384615384,-0.22222222222222232,-0.9621695533272561,1.0,-1.0,-0.7142857142857143
0.4651162790697674,-0.19999999999999996,-0.23076923076923073,-0.8888888888888888,-0.9553327256153145,1.0,-0.876414273281114,-0.4285714285714286
0.4651162790697674,-0.6,-0.23076923076923073,-0.6666666666666667,-0.9530537830446671,1.0,-1.0,-0.7142857142857143
0.2558139534883719,-0.6,-0.23076923076923073,-0.6666666666666667,-0.9530537830446671,1.0,-1.0,-0.7142857142857143
0.2790697674418603,-1.0,-0.8461538461538461,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.046511627906976605,-1.0,-0.6923076923076923,-0.5555555555555556,-0.9006381039197812,1.0,-0.6919060052219321,-1.0
0.046511627906976605,-1.0,-0.6923076923076923,-0.5555555555555556,-0.9393801276207838,1.0,-0.8059181897302001,-1.0
0.3720930232558137,-0.6,0.0769230769230771,-0.6666666666666667,-0.9029170464904284,1.0,-0.7972149695387294,-1.0
0.5813953488372092,-0.6,0.23076923076923084,-0.6666666666666667,-0.9416590701914311,1.0,-0.762402088772846,-1.0
0.5813953488372092,-1.0,-0.07692307692307687,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.7209302325581395,-0.6,0.0769230769230771,-0.6666666666666667,-0.982680036463081,0.0,-1.0,-0.7142857142857143
0.8372093023255811,-0.19999999999999996,-0.07692307692307687,-0.8888888888888888,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.7209302325581395,0.5,-0.07692307692307687,-0.22222222222222232,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.48837209302325557,-0.48,-0.5384615384615384,-0.4444444444444444,-0.9086144029170464,0.0,-0.9373368146214099,-0.7142857142857143
0.7209302325581395,0.5,-0.07692307692307687,-0.22222222222222232,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,-0.19999999999999996,-0.3846153846153846,-0.8888888888888888,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,-0.6,-0.5384615384615384,-0.6666666666666667,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
1.0,-0.6,-0.8461538461538461,-0.6666666666666667,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
1.0,-1.0,-1.0,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
1.0,-1.0,-1.0,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
1.0,-0.19999999999999996,-0.8461538461538461,-0.8888888888888888,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,-0.19999999999999996,-1.0,-0.8888888888888888,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
1.0,0.5,-0.8461538461538461,-0.22222222222222232,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.5,-0.8461538461538461,-0.22222222222222232,-0.9188696444849589,1.0,-0.8494342906875544,-1.0
0.7209302325581395,0.5,-0.8461538461538461,-0.22222222222222232,-0.9530537830446671,1.0,-1.0,-0.7142857142857143
0.48837209302325557,-0.48,-0.5384615384615384,-0.4444444444444444,-0.9086144029170464,0.0,-0.9373368146214099,-0.7142857142857143
0.5813953488372092,-0.6,-0.5384615384615384,-0.6666666666666667,-0.8277119416590701,1.0,-0.4856396866840731,-1.0
0.48837209302325557,-0.48,-0.5384615384615384,-0.4444444444444444,-0.9086144029170464,0.0,-0.9373368146214099,-0.7142857142857143
0.3720930232558137,-0.6,-0.3846153846153846,-0.6666666666666667,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.2558139534883719,-0.6,-0.5384615384615384,-0.6666666666666667,-0.9644484958979033,1.0,-0.8529155787641427,-1.0
0.2558139534883719,-0.6,-0.5384615384615384,-0.6666666666666667,-0.9051959890610756,1.0,-0.8694516971279374,-0.4285714285714286
0.48837209302325557,-0.48,-0.5384615384615384,-0.4444444444444444,-0.9086144029170464,0.0,-0.9373368146214099,-0.7142857142857143
0.4651162790697674,-0.19999999999999996,-0.5384615384615384,-0.8888888888888888,-0.8824065633546034,1.0,-0.8459530026109661,-0.4285714285714286
0.5813953488372092,0.5,-0.3846153846153846,-0.22222222222222232,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.48837209302325557,-0.48,-0.5384615384615384,-0.4444444444444444,-0.9086144029170464,0.0,-0.9373368146214099,-0.7142857142857143
0.5813953488372092,-0.19999999999999996,-0.6923076923076923,-0.8888888888888888,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.6976744186046511,0.5,-0.8461538461538461,-0.22222222222222232,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.8,-0.5384615384615384,0.33333333333333326,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.5,-0.23076923076923073,0.33333333333333326,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.8,-0.23076923076923073,0.33333333333333326,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.7209302325581395,0.5,-0.23076923076923073,-0.22222222222222232,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,0.5,-0.6923076923076923,-0.22222222222222232,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
1.0,-0.19999999999999996,-0.5384615384615384,-0.8888888888888888,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,-1.0,-0.5384615384615384,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,-1.0,-0.5384615384615384,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,-1.0,-0.6923076923076923,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.6976744186046511,-1.0,-0.5384615384615384,-0.5555555555555556,-0.8801276207839561,1.0,-1.0,-0.7142857142857143
0.4651162790697674,-1.0,-0.23076923076923073,-0.5555555555555556,-0.9621695533272561,1.0,-1.0,-0.7142857142857143
0.2558139534883719,-1.0,-0.07692307692307687,-0.5555555555555556,-0.9667274384685505,1.0,-0.48476936466492604,-1.0
-0.023255813953488413,-0.6,-0.23076923076923073,-0.6666666666666667,0.13628076572470382,1.0,-0.10879025239338558,-1.0
0.16279069767441845,-0.6,-0.07692307692307687,-0.6666666666666667,-0.9621695533272561,1.0,-1.0,-0.7142857142857143
0.16279069767441845,-0.6,-0.07692307692307687,-0.6666666666666667,-0.9576116681859617,1.0,-0.9007832898172323,-1.0
0.2558139534883719,-0.6,-0.07692307692307687,-0.6666666666666667,-0.9530537830446671,1.0,-1.0,-0.7142857142857143
0.06976744186046502,-0.6,-0.07692307692307687,-0.6666666666666667,-0.8778486782133089,1.0,-0.752828546562228,-0.4285714285714286
0.16279069767441845,-0.6,0.23076923076923084,-0.6666666666666667,-0.857338195077484,1.0,-0.8633594429939078,-0.4285714285714286
0.16279069767441845,-1.0,0.23076923076923084,-0.5555555555555556,-0.5679124886052871,1.0,0.2915578764142732,-1.0
0.16279069767441845,-1.0,0.0769230769230771,-0.5555555555555556,-0.6317228805834092,1.0,0.08268059181897303,-1.0
0.13953488372093004,-1.0,0.0769230769230771,-0.5555555555555556,-0.982680036463081,1.0,-1.0,-0.7142857142857143
0.2558139534883719,-1.0,0.23076923076923084,-0.5555555555555556,-0.982680036463081,0.0,-1.0,-0.7142857142857143
0.4651162790697674,-1.0,0.0769230769230771,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.5813953488372092,-1.0,-0.07692307692307687,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.5813953488372092,-1.0,-0.3846153846153846,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.6976744186046511,-1.0,-0.6923076923076923,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.6976744186046511,-1.0,-0.6923076923076923,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.8372093023255811,-1.0,-0.6923076923076923,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.6976744186046511,-1.0,-0.6923076923076923,-0.5555555555555556,-0.8801276207839561,-1.0,-1.0,-0.7142857142857143
0.6976744186046511,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
0.6976744186046511,-1.0,-0.6923076923076923,-0.5555555555555556,-0.982680036463081,-1.0,-1.0,-0.7142857142857143
